code|division|grupo|clase|categoria|name|nombre
51321000|51000000|51300000|51320000|51321000|51321000|Servicios de instalación de radiotransmisores
51322000|51000000|51300000|51320000|51322000|51322000|Servicios de instalación de transmisores de televisión
51330000|51000000|51300000|51330000|51330000|51330000|Servicios de instalación de aparatos de radiotelefonía
51340000|51000000|51300000|51340000|51340000|51340000|Servicios de instalación de equipo de telefonía por hilo
51350000|51000000|51300000|51350000|51350000|51350000|Servicios de instalación de equipo de telegrafía por hilo
51400000|51000000|51400000|51400000|51400000|51400000|Servicios de instalación de equipo médico y quirúrgico
51410000|51000000|51400000|51410000|51410000|51410000|Servicios de instalación de equipo médico
51411000|51000000|51400000|51410000|51411000|51411000|Servicios de instalación de equipos de imaginería
51412000|51000000|51400000|51410000|51412000|51412000|Servicios de instalación de equipos de odontología y sus especialidades
51413000|51000000|51400000|51410000|51413000|51413000|Servicios de instalación de equipos de radioterapia
51414000|51000000|51400000|51410000|51414000|51414000|Servicios de instalación de equipos de mecanoterapia
51415000|51000000|51400000|51410000|51415000|51415000|Servicios de instalación de equipos de electroterapia
51416000|51000000|51400000|51410000|51416000|51416000|Servicios de instalación de equipos de fisioterapia
51420000|51000000|51400000|51420000|51420000|51420000|Servicios de instalación de equipo quirúrgico
51430000|51000000|51400000|51430000|51430000|51430000|Servicios de instalación de equipo técnico de laboratorio
51500000|51000000|51500000|51500000|51500000|51500000|Servicios de instalación de maquinaria y equipos
51510000|51000000|51500000|51510000|51510000|51510000|Servicios de instalación de maquinaria y equipos de uso general
51511000|51000000|51500000|51510000|51511000|51511000|Servicios de instalación de equipos de elevación y de manipulación, excepto ascensores y escaleras mecánicas
51511100|51000000|51500000|51510000|51511000|51511100|Servicios de instalación de equipos de elevación
51511110|51000000|51500000|51510000|51511000|51511110|Servicios de instalación de grúas
51511200|51000000|51500000|51510000|51511000|51511200|Servicios de instalación de equipos de manipulación
51511300|51000000|51500000|51510000|51511000|51511300|Servicios de instalación de equipos suspendidos de acceso
51511400|51000000|51500000|51510000|51511000|51511400|Servicios de instalación de equipos transportadores automáticos
51514000|51000000|51500000|51510000|51514000|51514000|Servicios de instalación de maquinaria diversa de uso general
51514100|51000000|51500000|51510000|51514000|51514100|Servicios de instalación de maquinaria y aparatos para filtrar o depurar líquidos
51514110|51000000|51500000|51510000|51514000|51514110|Servicios de instalación de maquinaria y aparatos para filtrar o depurar agua
51520000|51000000|51500000|51520000|51520000|51520000|Servicios de instalación de maquinaria agrícola y forestal
51521000|51000000|51500000|51520000|51521000|51521000|Servicios de instalación de maquinaria agrícola
51522000|51000000|51500000|51520000|51522000|51522000|Servicios de instalación de maquinaria forestal
51530000|51000000|51500000|51530000|51530000|51530000|Servicios de instalación de máquinas herramienta
51540000|51000000|51500000|51540000|51540000|51540000|Servicios de instalación de maquinaria y equipos para usos especiales
51541000|51000000|51500000|51540000|51541000|51541000|Servicios de instalación de maquinaria para extracción, construcción y metalurgia
51541100|51000000|51500000|51540000|51541000|51541100|Servicios de instalación de maquinaria para la minería
51541200|51000000|51500000|51540000|51541000|51541200|Servicios de instalación de maquinaria para explotación de canteras
51541300|51000000|51500000|51540000|51541000|51541300|Servicios de instalación de maquinaria para la construcción
51541400|51000000|51500000|51540000|51541000|51541400|Servicios de instalación de maquinaria para la metalurgia
51542000|51000000|51500000|51540000|51542000|51542000|Servicios de instalación de maquinaria para la elaboración de alimentos, bebidas y tabaco
51542100|51000000|51500000|51540000|51542000|51542100|Servicios de instalación de maquinaria para la elaboración de alimentos
51542200|51000000|51500000|51540000|51542000|51542200|Servicios de instalación de maquinaria para la elaboración de bebidas
51542300|51000000|51500000|51540000|51542000|51542300|Servicios de instalación de maquinaria para la elaboración de tabaco
51543000|51000000|51500000|51540000|51543000|51543000|Servicios de instalación de maquinaria para la producción de textiles, prendas de vestir y cuero
51543100|51000000|51500000|51540000|51543000|51543100|Servicios de instalación de maquinaria para la producción de textiles
51543200|51000000|51500000|51540000|51543000|51543200|Servicios de instalación de maquinaria para la producción de prendas de vestir
51543300|51000000|51500000|51540000|51543000|51543300|Servicios de instalación de maquinaria para la producción de cuero
51543400|51000000|51500000|51540000|51543000|51543400|Servicios de instalación de máquinas para lavar y para secar ropa y máquinas para limpieza en seco
51544000|51000000|51500000|51540000|51544000|51544000|Servicios de instalación de maquinaria para la producción de papel y cartón
51544100|51000000|51500000|51540000|51544000|51544100|Servicios de instalación de maquinaria para la producción de papel
51544200|51000000|51500000|51540000|51544000|51544200|Servicios de instalación de maquinaria para la producción de cartón
51545000|51000000|51500000|51540000|51545000|51545000|Servicios de instalación de buzones de exterior
51550000|51000000|51500000|51550000|51550000|51550000|Servicios de instalación de sistemas de armas
51600000|51000000|51600000|51600000|51600000|51600000|Servicios de instalación de ordenadores y equipo de oficina
51610000|51000000|51600000|51610000|51610000|51610000|Servicios de instalación de ordenadores y de equipo para procesamiento de la información
51611000|51000000|51600000|51610000|51611000|51611000|Servicios de instalación de ordenadores
51611100|51000000|51600000|51610000|51611000|51611100|Servicios de instalación de equipo informático
51611110|51000000|51600000|51610000|51611000|51611110|Servicios de instalación de pantallas o paneles de anuncios de salidas y llegadas para aeropuertos
51611120|51000000|51600000|51610000|51611000|51611120|Servicios de instalación de pantallas o paneles de anuncios de salidas y llegadas para estaciones de tren
51612000|51000000|51600000|51610000|51612000|51612000|Servicios de instalación de equipo para procesamiento de la información
51620000|51000000|51600000|51620000|51620000|51620000|Servicios de instalación de equipo de oficina
51700000|51000000|51700000|51700000|51700000|51700000|Servicios de instalación de equipos de protección contra incendios
51800000|51000000|51800000|51800000|51800000|51800000|Servicios de instalación de recipientes de metal
51810000|51000000|51800000|51810000|51810000|51810000|Servicios de instalación de cisternas
51820000|51000000|51800000|51820000|51820000|51820000|Servicios de instalación de depósitos
51900000|51000000|51900000|51900000|51900000|51900000|Servicios de instalación de sistemas de guía y control
55000000|55000000|55000000|55000000|55000000|55000000|Servicios comerciales al por menor de hostelería y restauración
55100000|55000000|55100000|55100000|55100000|55100000|Servicios de hostelería
55110000|55000000|55100000|55110000|55110000|55110000|Servicios de alojamiento hotelero
55120000|55000000|55100000|55120000|55120000|55120000|Servicios de reuniones y congresos en hoteles
55130000|55000000|55100000|55130000|55130000|55130000|Otros servicios hoteleros
55200000|55000000|55200000|55200000|55200000|55200000|Zonas de acampada y otros alojamientos no hoteleros
55210000|55000000|55200000|55210000|55210000|55210000|Servicios de albergues juveniles
55220000|55000000|55200000|55220000|55220000|55220000|Servicios para acampada
55221000|55000000|55200000|55220000|55221000|55221000|Servicios para acampada con caravana
55240000|55000000|55200000|55240000|55240000|55240000|Servicios de centros de vacaciones y hogares de vacaciones
55241000|55000000|55200000|55240000|55241000|55241000|Servicios de centros de vacaciones
55242000|55000000|55200000|55240000|55242000|55242000|Servicios de hogares de vacaciones
55243000|55000000|55200000|55240000|55243000|55243000|Servicios de colonias de vacaciones para niños
55250000|55000000|55200000|55250000|55250000|55250000|Servicios de arrendamiento de alojamiento amueblado de corta duración
55260000|55000000|55200000|55260000|55260000|55260000|Servicios de coches cama
55270000|55000000|55200000|55270000|55270000|55270000|Servicios prestados por establecimientos de alojamiento que ofrecen cama y desayuno
55300000|55000000|55300000|55300000|55300000|55300000|Servicios de restaurante y de suministro de comidas
55310000|55000000|55300000|55310000|55310000|55310000|Servicios de camareros de restaurante
55311000|55000000|55300000|55310000|55311000|55311000|Servicios de camareros de restaurante para clientela restringida
55312000|55000000|55300000|55310000|55312000|55312000|Servicios de camareros de restaurante para clientela en general
55320000|55000000|55300000|55320000|55320000|55320000|Servicios de suministro de comidas
55321000|55000000|55300000|55320000|55321000|55321000|Servicios de preparación de comidas
55322000|55000000|55300000|55320000|55322000|55322000|Servicios de elaboración de comidas
55330000|55000000|55300000|55330000|55330000|55330000|Servicios de cafetería
55400000|55000000|55400000|55400000|55400000|55400000|Servicios de suministro de bebidas
55410000|55000000|55400000|55410000|55410000|55410000|Servicios de gestión de bares
55500000|55000000|55500000|55500000|55500000|55500000|Servicios de cantina y de suministros de comidas desde el exterior
55510000|55000000|55500000|55510000|55510000|55510000|Servicios de cantina
55511000|55000000|55500000|55510000|55511000|55511000|Servicios de cantina y otros servicios de cafetería para clientela restringida
55512000|55000000|55500000|55510000|55512000|55512000|Servicios de gestión de cantina
55520000|55000000|55500000|55520000|55520000|55520000|Servicios de suministro de comidas desde el exterior
55521000|55000000|55500000|55520000|55521000|55521000|Servicios de suministro de comidas para particulares
55521100|55000000|55500000|55520000|55521000|55521100|Servicios de entrega de comidas a domicilio
55521200|55000000|55500000|55520000|55521000|55521200|Servicios de entrega de comidas
55522000|55000000|55500000|55520000|55522000|55522000|Servicios de suministro de comidas para empresas de transporte
55523000|55000000|55500000|55520000|55523000|55523000|Servicios de suministro de comidas para otras empresas e instituciones
55523100|55000000|55500000|55520000|55523000|55523100|Servicios de comidas para escuelas
55524000|55000000|55500000|55520000|55524000|55524000|Servicios de suministro de comidas para escuelas
55900000|55000000|55900000|55900000|55900000|55900000|Servicios comerciales al por menor
60000000|60000000|60000000|60000000|60000000|60000000|Servicios de transporte (excluido el transporte de residuos)
60100000|60000000|60100000|60100000|60100000|60100000|Servicios de transporte por carretera
60112000|60000000|60100000|60110000|60112000|60112000|Servicios de transporte por la vía pública
60120000|60000000|60100000|60120000|60120000|60120000|Servicios de taxi
60130000|60000000|60100000|60130000|60130000|60130000|Servicios especiales de transporte de pasajeros por carretera
60140000|60000000|60100000|60140000|60140000|60140000|Transporte no regular de pasajeros
60150000|60000000|60100000|60150000|60150000|60150000|Transporte de pasajeros en vehículos de tracción animal
60160000|60000000|60100000|60160000|60160000|60160000|Transporte de correspondencia por carretera
60161000|60000000|60100000|60160000|60161000|60161000|Servicios de transporte de paquetes
60170000|60000000|60100000|60170000|60170000|60170000|Alquiler de vehículos para el transporte de pasajeros con conductor
60171000|60000000|60100000|60170000|60171000|60171000|Alquiler de automóviles de pasajeros con conductor
60172000|60000000|60100000|60170000|60172000|60172000|Alquiler de autobuses y autocares con conductor
60180000|60000000|60100000|60180000|60180000|60180000|Alquiler de vehículos de transporte de mercancías con conductor
60181000|60000000|60100000|60180000|60181000|60181000|Alquiler de camiones con conductor
60182000|60000000|60100000|60180000|60182000|60182000|Alquiler de vehículos industriales con conductor
60183000|60000000|60100000|60180000|60183000|60183000|Alquiler de camionetas con conductor
60200000|60000000|60200000|60200000|60200000|60200000|Servicios de transporte ferroviario
60210000|60000000|60200000|60210000|60210000|60210000|Servicios de transporte público por ferrocarril
60220000|60000000|60200000|60220000|60220000|60220000|Transporte de correspondencia por ferrocarril
60300000|60000000|60300000|60300000|60300000|60300000|Servicios de transporte por tuberías
60400000|60000000|60400000|60400000|60400000|60400000|Servicios de transporte aéreo
60410000|60000000|60400000|60410000|60410000|60410000|Servicios de transporte aéreo regular
60411000|60000000|60400000|60410000|60411000|60411000|Servicios de transporte de correo aéreo regular
60420000|60000000|60400000|60420000|60420000|60420000|Servicios de transporte aéreo no regular
60421000|60000000|60400000|60420000|60421000|60421000|Servicios de transporte de correo aéreo no regular
60423000|60000000|60400000|60420000|60423000|60423000|Servicios chárter
60424000|60000000|60400000|60420000|60424000|60424000|Alquiler de medios de transporte aéreo con tripulación
60424100|60000000|60400000|60420000|60424000|60424100|Alquiler de aeronaves con tripulación
60424110|60000000|60400000|60420000|60424000|60424110|Alquiler de aeronaves de ala fija con tripulación
60424120|60000000|60400000|60420000|60424000|60424120|Alquiler de helicópteros con tripulación
60440000|60000000|60400000|60440000|60440000|60440000|Servicios aéreos y servicios conexos
60441000|60000000|60400000|60440000|60441000|60441000|Servicios de pulverización aérea
60442000|60000000|60400000|60440000|60442000|60442000|Servicios de extinción aérea de incendios forestales
60443000|60000000|60400000|60440000|60443000|60443000|Servicios de rescate aéreo
60443100|60000000|60400000|60440000|60443000|60443100|Servicios de rescate aéreo-marítimo
60444000|60000000|60400000|60440000|60444000|60444000|Servicios de explotación de aeronaves
60444100|60000000|60400000|60440000|60444000|60444100|Servicios de piloto
60445000|60000000|60400000|60440000|60445000|60445000|Servicios de operación de aeronaves
60500000|60000000|60500000|60500000|60500000|60500000|Servicios de transporte espacial
60510000|60000000|60500000|60510000|60510000|60510000|Servicios de lanzamiento de satélites
60520000|60000000|60500000|60520000|60520000|60520000|Servicios de carga útil experimental
60600000|60000000|60600000|60600000|60600000|60600000|Servicios de transporte por vías navegables
60610000|60000000|60600000|60610000|60610000|60610000|Servicios de transporte en transbordador
60620000|60000000|60600000|60620000|60620000|60620000|Transporte de correspondencia por vías navegables
60630000|60000000|60600000|60630000|60630000|60630000|Servicios de embarcaciones para tendido de cables
60640000|60000000|60600000|60640000|60640000|60640000|Transportes marítimos
60650000|60000000|60600000|60650000|60650000|60650000|Alquiler de medios de transporte por vías navegables con tripulación
60651000|60000000|60600000|60650000|60651000|60651000|Alquiler de embarcaciones con tripulación
60651100|60000000|60600000|60650000|60651000|60651100|Alquiler de embarcaciones de navegación marítima, con tripulación
60651200|60000000|60600000|60650000|60651000|60651200|Alquiler de barcos de navegación interior con tripulación
60651300|60000000|60600000|60650000|60651000|60651300|Servicios de buques anticontaminantes
60651400|60000000|60600000|60650000|60651000|60651400|Servicios de buques de cargas pesadas
60651500|60000000|60600000|60650000|60651000|60651500|Servicios de buques de socorro
60651600|60000000|60600000|60650000|60651000|60651600|Servicios de embarcaciones de suministro en alta mar
60653000|60000000|60600000|60650000|60653000|60653000|Alquiler de barcos con tripulación
63000000|63000000|63000000|63000000|63000000|63000000|Servicios de transporte complementarios y auxiliares; servicios de agencias de viajes
63100000|63000000|63100000|63100000|63100000|63100000|Servicios de carga, descarga y almacenamiento
63110000|63000000|63100000|63110000|63110000|63110000|Servicios de manipulación de la carga
63111000|63000000|63100000|63110000|63111000|63111000|Servicios de carga y descarga de contenedores
63112000|63000000|63100000|63110000|63112000|63112000|Servicios de manipulación de equipajes
63112100|63000000|63100000|63110000|63112000|63112100|Servicios de manipulación de equipajes de pasajeros
63112110|63000000|63100000|63110000|63112000|63112110|Servicios de recogida de equipaje
63120000|63000000|63100000|63120000|63120000|63120000|Servicios de almacenamiento y depósito
63121000|63000000|63100000|63120000|63121000|63121000|Servicios de almacenamiento y recuperación
63121100|63000000|63100000|63120000|63121000|63121100|Servicios de almacenamiento
63121110|63000000|63100000|63120000|63121000|63121110|Servicios de almacenamiento de gas
63122000|63000000|63100000|63120000|63122000|63122000|Servicios de depósito
63500000|63000000|63500000|63500000|63500000|63500000|Servicios de agencia de viajes, operadores turísticos y asistencia al turista
63510000|63000000|63500000|63510000|63510000|63510000|Servicios de agencias de viajes y servicios similares
63511000|63000000|63500000|63510000|63511000|63511000|Organización de viajes combinados
63512000|63000000|63500000|63510000|63512000|63512000|Servicios de venta de billetes y de viajes combinados
63513000|63000000|63500000|63510000|63513000|63513000|Servicios de información turística
63514000|63000000|63500000|63510000|63514000|63514000|Servicios de guías de turismo
63515000|63000000|63500000|63510000|63515000|63515000|Servicios de viajes
63516000|63000000|63500000|63510000|63516000|63516000|Servicios de gestión de viajes
63520000|63000000|63500000|63520000|63520000|63520000|Servicios de compañía de transporte
63521000|63000000|63500000|63520000|63521000|63521000|Servicios de compañía de transporte de carga
63522000|63000000|63500000|63520000|63522000|63522000|Servicios de corretaje marítimo
63523000|63000000|63500000|63520000|63523000|63523000|Servicios de agencias portuarias y expedidoras
63524000|63000000|63500000|63520000|63524000|63524000|Servicios de preparación de documentos de transporte
63700000|63000000|63700000|63700000|63700000|63700000|Servicios complementarios para el transporte terrestre, marítimo y aéreo
63710000|63000000|63700000|63710000|63710000|63710000|Servicios complementarios para el transporte terrestre
63711000|63000000|63700000|63710000|63711000|63711000|Servicios complementarios para el transporte ferroviario
63711100|63000000|63700000|63710000|63711000|63711100|Servicios de monitorización de trenes
63711200|63000000|63700000|63710000|63711000|63711200|Servicios de talleres móviles
63712000|63000000|63700000|63710000|63712000|63712000|Servicios complementarios para el transporte por carretera
63712100|63000000|63700000|63710000|63712000|63712100|Servicios de estaciones de autobuses
63712200|63000000|63700000|63710000|63712000|63712200|Servicios de explotación de autopistas
63712210|63000000|63700000|63710000|63712000|63712210|Servicios de peaje en autopistas
63712300|63000000|63700000|63710000|63712000|63712300|Servicios de explotación de puentes y túneles
63712310|63000000|63700000|63710000|63712000|63712310|Servicios de operación de puentes
63712311|63000000|63700000|63710000|63712000|63712311|Servicios de peaje en puentes
63712320|63000000|63700000|63710000|63712000|63712320|Servicios de explotación de túneles
63712321|63000000|63700000|63710000|63712000|63712321|Servicios de peaje en túneles
63712400|63000000|63700000|63710000|63712000|63712400|Servicios de estacionamiento
63712500|63000000|63700000|63710000|63712000|63712500|Servicios de puente-báscula
63712600|63000000|63700000|63710000|63712000|63712600|Servicios de repostaje de vehículos
63712700|63000000|63700000|63710000|63712000|63712700|Servicios de control del tráfico
63712710|63000000|63700000|63710000|63712000|63712710|Servicios de monitorización del tráfico
63720000|63000000|63700000|63720000|63720000|63720000|Servicios complementarios para transporte por vías navegables
63721000|63000000|63700000|63720000|63721000|63721000|Servicios de explotación de puertos y vías de navegación y servicios asociados
63721100|63000000|63700000|63720000|63721000|63721100|Servicios de reabastecimiento
63721200|63000000|63700000|63720000|63721000|63721200|Servicios de explotación de puertos
63721300|63000000|63700000|63720000|63721000|63721300|Servicios de explotación de vías de navegación
63721400|63000000|63700000|63720000|63721000|63721400|Servicios de repostaje de buques
63721500|63000000|63700000|63720000|63721000|63721500|Servicios de explotación de terminales de pasajeros
63722000|63000000|63700000|63720000|63722000|63722000|Servicios de pilotaje naval
63723000|63000000|63700000|63720000|63723000|63723000|Servicios de atraque
63724000|63000000|63700000|63720000|63724000|63724000|Servicios de navegación
63724100|63000000|63700000|63720000|63724000|63724100|Servicios de posicionamiento en alta mar
63724110|63000000|63700000|63720000|63724000|63724110|Servicios de posicionamiento de buques faro
63724200|63000000|63700000|63720000|63724000|63724200|Servicios de buques faro
63724300|63000000|63700000|63720000|63724000|63724300|Servicios de posicionamiento de boyas
63724310|63000000|63700000|63720000|63724000|63724310|Servicios de balizado con boyas
63724400|63000000|63700000|63720000|63724000|63724400|Servicios de faro
63725000|63000000|63700000|63720000|63725000|63725000|Servicios de salvamento y puesta a flote
63725100|63000000|63700000|63720000|63725000|63725100|Servicios de salvamento de embarcaciones
63725200|63000000|63700000|63720000|63725000|63725200|Servicios de embarcaciones de socorro
63725300|63000000|63700000|63720000|63725000|63725300|Servicios de puesta a flote de embarcaciones
63726000|63000000|63700000|63720000|63726000|63726000|Servicios varios de soporte al transporte por vías navegables
63726100|63000000|63700000|63720000|63726000|63726100|Servicios de matriculación de embarcaciones
63726200|63000000|63700000|63720000|63726000|63726200|Servicios de rompehielos
63726300|63000000|63700000|63720000|63726000|63726300|Servicios de depósito de barcos
63726400|63000000|63700000|63720000|63726000|63726400|Servicios de fletamento de barcos
63726500|63000000|63700000|63720000|63726000|63726500|Servicios de amarre de embarcaciones
63726600|63000000|63700000|63720000|63726000|63726600|Servicios de explotación de embarcaciones
63726610|63000000|63700000|63720000|63726000|63726610|Servicios de botadura de buques
63726620|63000000|63700000|63720000|63726000|63726620|Servicios de vehículos de control remoto (ROV)
63726700|63000000|63700000|63720000|63726000|63726700|Servicios de embarcaciones de pesca
63726800|63000000|63700000|63720000|63726000|63726800|Servicios de barcos de investigación
63726900|63000000|63700000|63720000|63726000|63726900|Servicios de manipulación de anclas
63727000|63000000|63700000|63720000|63727000|63727000|Servicios de embarcaciones de remolque y tracción
63727100|63000000|63700000|63720000|63727000|63727100|Servicios de remolque
63727200|63000000|63700000|63720000|63727000|63727200|Servicios de tracción
63730000|63000000|63700000|63730000|63730000|63730000|Servicios complementarios para el transporte aéreo
63731000|63000000|63700000|63730000|63731000|63731000|Servicios de explotación de aeropuertos
63731100|63000000|63700000|63730000|63731000|63731100|Servicios de coordinación de franjas horarias en los aeropuertos
63732000|63000000|63700000|63730000|63732000|63732000|Servicios de control del tráfico aéreo
63733000|63000000|63700000|63730000|63733000|63733000|Servicios de repostaje de aeronaves
63734000|63000000|63700000|63730000|63734000|63734000|Servicios de hangares
64000000|64000000|64000000|64000000|64000000|64000000|Servicios de correos y telecomunicaciones
64100000|64000000|64100000|64100000|64100000|64100000|Servicios postales y de correo rápido
64110000|64000000|64100000|64110000|64110000|64110000|Servicios postales
64111000|64000000|64100000|64110000|64111000|64111000|Servicios postales relacionados con periódicos y revistas
64112000|64000000|64100000|64110000|64112000|64112000|Servicios postales relacionados con cartas
64113000|64000000|64100000|64110000|64113000|64113000|Servicios postales relacionados con paquetes
64114000|64000000|64100000|64110000|64114000|64114000|Servicios de ventanilla de correos
64115000|64000000|64100000|64110000|64115000|64115000|Alquiler de apartados de correos
64116000|64000000|64100000|64110000|64116000|64116000|Servicios de lista de correos
64120000|64000000|64100000|64120000|64120000|64120000|Servicios de correo rápido
64121000|64000000|64100000|64120000|64121000|64121000|Servicios multimodales de correo
64121100|64000000|64100000|64120000|64121000|64121100|Servicios de distribución postal
64121200|64000000|64100000|64120000|64121000|64121200|Servicios de distribución de paquetes
64122000|64000000|64100000|64120000|64122000|64122000|Servicios de correo interno
64200000|64000000|64200000|64200000|64200000|64200000|Servicios de telecomunicaciones
64210000|64000000|64200000|64210000|64210000|64210000|Servicios telefónicos y de transmisión de datos
64211000|64000000|64200000|64210000|64211000|64211000|Servicios de teléfonos públicos
64211100|64000000|64200000|64210000|64211000|64211100|Servicios de telefonía local
64211200|64000000|64200000|64210000|64211000|64211200|Servicios de telefonía de larga distancia
64212000|64000000|64200000|64210000|64212000|64212000|Servicios de telefonía móvil
64212100|64000000|64200000|64210000|64212000|64212100|Servicios del Servicio de Mensajes Cortos (SMS)
64212200|64000000|64200000|64210000|64212000|64212200|Servicios del Servicio de Mensajería Multimedia (EMS)
64212300|64000000|64200000|64210000|64212000|64212300|Servicios del Servicio de Mensajes Multimedia (MMS)
64212400|64000000|64200000|64210000|64212000|64212400|Servicios del Protocolo de Acceso Inalámbrico (WAP)
64212500|64000000|64200000|64210000|64212000|64212500|Servicios del Servicio General de Radio por Paquetes (GPRS)
64212600|64000000|64200000|64210000|64212000|64212600|Servicios de Datos Ampliados para la Evolución de GSM (EDGE)
64212700|64000000|64200000|64210000|64212000|64212700|Servicios del Sistema Universal de Telefonía Móvil (UMTS)
64212800|64000000|64200000|64210000|64212000|64212800|Servicios de proveedor de telefonía de pago
64212900|64000000|64200000|64210000|64212000|64212900|Servicios de proveedor de tarjetas telefónicas de prepago
64213000|64000000|64200000|64210000|64213000|64213000|Servicios de redes telefónicas comerciales compartidas
64214000|64000000|64200000|64210000|64214000|64214000|Servicios de redes telefónicas comerciales especializadas
64214100|64000000|64200000|64210000|64214000|64214100|Servicios de alquiler de circuitos por satélite
64214200|64000000|64200000|64210000|64214000|64214200|Servicios de centralitas telefónicas
64214400|64000000|64200000|64210000|64214000|64214400|Alquiler de líneas terrestres de comunicación
64215000|64000000|64200000|64210000|64215000|64215000|Servicios telefónicos PI
64216000|64000000|64200000|64210000|64216000|64216000|Servicios de mensajería y de información electrónicas
64216100|64000000|64200000|64210000|64216000|64216100|Servicios de mensajería electrónica
64216110|64000000|64200000|64210000|64216000|64216110|Servicios de intercambio electrónico de datos
64216120|64000000|64200000|64210000|64216000|64216120|Servicios de correo electrónico
64216130|64000000|64200000|64210000|64216000|64216130|Servicios de télex
64216140|64000000|64200000|64210000|64216000|64216140|Servicios de telegrafía
64216200|64000000|64200000|64210000|64216000|64216200|Servicios de información electrónica
64216210|64000000|64200000|64210000|64216000|64216210|Servicios de información con valor añadido
64216300|64000000|64200000|64210000|64216000|64216300|Servicios de teletexto
64220000|64000000|64200000|64220000|64220000|64220000|Servicios de telecomunicaciones, excepto servicios telefónicos y de transmisión de datos
64221000|64000000|64200000|64220000|64221000|64221000|Servicios de interconexión
64222000|64000000|64200000|64220000|64222000|64222000|Servicios de teletrabajo
64223000|64000000|64200000|64220000|64223000|64223000|Servicios de radiobúsqueda
64224000|64000000|64200000|64220000|64224000|64224000|Servicios de teleconferencia
64225000|64000000|64200000|64220000|64225000|64225000|Servicios de telecomunicaciones aire-tierra
64226000|64000000|64200000|64220000|64226000|64226000|Servicios de telemática
64227000|64000000|64200000|64220000|64227000|64227000|Servicios de telecomunicaciones integradas
64228000|64000000|64200000|64220000|64228000|64228000|Servicios de transmisión de programas de televisión y de radio
64228100|64000000|64200000|64220000|64228000|64228100|Servicios de transmisión de programas de televisión
64228200|64000000|64200000|64220000|64228000|64228200|Servicios de transmisión de programas de radio
65000000|65000000|65000000|65000000|65000000|65000000|Servicios públicos
65100000|65000000|65100000|65100000|65100000|65100000|Distribución de agua y servicios conexos
65110000|65000000|65100000|65110000|65110000|65110000|Distribución de agua
65111000|65000000|65100000|65110000|65111000|65111000|Distribución de agua potable
65120000|65000000|65100000|65120000|65120000|65120000|Explotación de una planta depuradora de agua
65121000|65000000|65100000|65120000|65121000|65121000|Servicios de desmineralización del agua
65122000|65000000|65100000|65120000|65122000|65122000|Servicios de desalinización del agua
65123000|65000000|65100000|65120000|65123000|65123000|Servicios de ablandamiento del agua
65130000|65000000|65100000|65130000|65130000|65130000|Explotación del suministro de agua
65200000|65000000|65200000|65200000|65200000|65200000|Distribución de gas y servicios conexos
65210000|65000000|65200000|65210000|65210000|65210000|Distribución de gas
65300000|65000000|65300000|65300000|65300000|65300000|Distribución de electricidad y servicios conexos
65310000|65000000|65300000|65310000|65310000|65310000|Distribución de electricidad
65320000|65000000|65300000|65320000|65320000|65320000|Explotación de instalaciones eléctricas
65400000|65000000|65400000|65400000|65400000|65400000|Otras fuentes de aprovisionamiento y distribución de energía
65410000|65000000|65400000|65410000|65410000|65410000|Explotación de una central eléctrica
65500000|65000000|65500000|65500000|65500000|65500000|Servicio de lectura de contadores
66000000|66000000|66000000|66000000|66000000|66000000|Servicios financieros y de seguros
66100000|66000000|66100000|66100000|66100000|66100000|Servicios bancarios y de inversión
66110000|66000000|66100000|66110000|66110000|66110000|Servicios bancarios
66111000|66000000|66100000|66110000|66111000|66111000|Servicios prestados por los bancos centrales
66112000|66000000|66100000|66110000|66112000|66112000|Servicios de depósito de fondos
66113000|66000000|66100000|66110000|66113000|66113000|Servicios de concesión de crédito
66113100|66000000|66100000|66110000|66113000|66113100|Servicios de concesión de microcréditos
66114000|66000000|66100000|66110000|66114000|66114000|Servicios de arrendamiento financiero
66115000|66000000|66100000|66110000|66115000|66115000|Servicios de transferencias internacionales
66120000|66000000|66100000|66120000|66120000|66120000|Servicios bancarios de inversiones y servicios relacionados
66121000|66000000|66100000|66120000|66121000|66121000|Servicios de fusiones y adquisiciones
66122000|66000000|66100000|66120000|66122000|66122000|Servicios de financiación de empresas y de capital riesgo
66130000|66000000|66100000|66130000|66130000|66130000|Servicios de corretaje y servicios relativos a valores y mercancías
66131000|66000000|66100000|66130000|66131000|66131000|Servicios de corretaje de valores
66131100|66000000|66100000|66130000|66131000|66131100|Servicios de inversión en los fondos de jubilaciones
66132000|66000000|66100000|66130000|66132000|66132000|Servicios de corretaje de mercancías
66133000|66000000|66100000|66130000|66133000|66133000|Servicios de tramitación y liquidación
66140000|66000000|66100000|66140000|66140000|66140000|Servicios de gestión de cartera
66141000|66000000|66100000|66140000|66141000|66141000|Servicios de gestión de fondos de pensiones
66150000|66000000|66100000|66150000|66150000|66150000|Servicios de administración de los mercados financieros
66151000|66000000|66100000|66150000|66151000|66151000|Servicios operativos del mercado financiero
66151100|66000000|66100000|66150000|66151000|66151100|Servicios de venta minorista electrónica
66152000|66000000|66100000|66150000|66152000|66152000|Servicios de regulación del mercado financiero
66160000|66000000|66100000|66160000|66160000|66160000|Servicios fiduciarios y de custodia
66161000|66000000|66100000|66160000|66161000|66161000|Servicios fiduciarios
